character_id,utterance_id,episode_id,turn_index
char__traveler,utt__train_ep_008662__003,train_ep_008662,3
char__captain,utt__train_ep_008662__004,train_ep_008662,4
char__traveler,utt__train_ep_008662__005,train_ep_008662,5
char__captain,utt__train_ep_008662__006,train_ep_008662,6
char__traveler,utt__train_ep_008662__007,train_ep_008662,7
char__captain,utt__train_ep_008662__008,train_ep_008662,8
char__traveler,utt__train_ep_008662__009,train_ep_008662,9
char__captain,utt__train_ep_008662__010,train_ep_008662,10
char__traveler,utt__train_ep_008662__011,train_ep_008662,11
char__captain,utt__train_ep_008662__012,train_ep_008662,12
char__traveler,utt__train_ep_008662__013,train_ep_008662,13
char__man,utt__train_ep_008663__000,train_ep_008663,0
char__king,utt__train_ep_008663__001,train_ep_008663,1
char__man,utt__train_ep_008663__002,train_ep_008663,2
char__king,utt__train_ep_008663__003,train_ep_008663,3
char__man,utt__train_ep_008663__004,train_ep_008663,4
char__king,utt__train_ep_008663__005,train_ep_008663,5
char__man,utt__train_ep_008663__006,train_ep_008663,6
char__king,utt__train_ep_008663__007,train_ep_008663,7
char__man,utt__train_ep_008663__008,train_ep_008663,8
char__king,utt__train_ep_008663__009,train_ep_008663,9
char__man,utt__train_ep_008663__010,train_ep_008663,10
char__king,utt__train_ep_008663__011,train_ep_008663,11
char__man,utt__train_ep_008663__012,train_ep_008663,12
char__king,utt__train_ep_008663__013,train_ep_008663,13
char__father,utt__train_ep_008664__000,train_ep_008664,0
char__sister,utt__train_ep_008664__001,train_ep_008664,1
char__father,utt__train_ep_008664__002,train_ep_008664,2
char__sister,utt__train_ep_008664__003,train_ep_008664,3
char__father,utt__train_ep_008664__004,train_ep_008664,4
char__sister,utt__train_ep_008664__005,train_ep_008664,5
char__father,utt__train_ep_008664__006,train_ep_008664,6
char__sister,utt__train_ep_008664__007,train_ep_008664,7
char__father,utt__train_ep_008664__008,train_ep_008664,8
char__sister,utt__train_ep_008664__009,train_ep_008664,9
char__father,utt__train_ep_008664__010,train_ep_008664,10
char__sister,utt__train_ep_008664__011,train_ep_008664,11
char__father,utt__train_ep_008664__012,train_ep_008664,12
char__sister,utt__train_ep_008664__013,train_ep_008664,13
char__weary_traveler,utt__train_ep_008665__000,train_ep_008665,0
char__beggar,utt__train_ep_008665__001,train_ep_008665,1
char__weary_traveler,utt__train_ep_008665__002,train_ep_008665,2
char__beggar,utt__train_ep_008665__003,train_ep_008665,3
char__weary_traveler,utt__train_ep_008665__004,train_ep_008665,4
char__beggar,utt__train_ep_008665__005,train_ep_008665,5
char__weary_traveler,utt__train_ep_008665__006,train_ep_008665,6
char__beggar,utt__train_ep_008665__007,train_ep_008665,7
char__weary_traveler,utt__train_ep_008665__008,train_ep_008665,8
char__beggar,utt__train_ep_008665__009,train_ep_008665,9
char__weary_traveler,utt__train_ep_008665__010,train_ep_008665,10
char__beggar,utt__train_ep_008665__011,train_ep_008665,11
char__weary_traveler,utt__train_ep_008665__012,train_ep_008665,12
char__beggar,utt__train_ep_008665__013,train_ep_008665,13
char__demon,utt__train_ep_008666__000,train_ep_008666,0
char__kings,utt__train_ep_008666__001,train_ep_008666,1
char__demon,utt__train_ep_008666__002,train_ep_008666,2
char__kings,utt__train_ep_008666__003,train_ep_008666,3
char__demon,utt__train_ep_008666__004,train_ep_008666,4
char__kings,utt__train_ep_008666__005,train_ep_008666,5
char__demon,utt__train_ep_008666__006,train_ep_008666,6
char__kings,utt__train_ep_008666__007,train_ep_008666,7
char__demon,utt__train_ep_008666__008,train_ep_008666,8
char__kings,utt__train_ep_008666__009,train_ep_008666,9
char__demon,utt__train_ep_008666__010,train_ep_008666,10
char__kings,utt__train_ep_008666__011,train_ep_008666,11
char__demon,utt__train_ep_008666__012,train_ep_008666,12
char__kings,utt__train_ep_008666__013,train_ep_008666,13
char__vendor,utt__train_ep_008667__000,train_ep_008667,0
char__man,utt__train_ep_008667__001,train_ep_008667,1
char__vendor,utt__train_ep_008667__002,train_ep_008667,2
char__man,utt__train_ep_008667__003,train_ep_008667,3
char__vendor,utt__train_ep_008667__004,train_ep_008667,4
char__man,utt__train_ep_008667__005,train_ep_008667,5
char__vendor,utt__train_ep_008667__006,train_ep_008667,6
char__man,utt__train_ep_008667__007,train_ep_008667,7
char__vendor,utt__train_ep_008667__008,train_ep_008667,8
char__man,utt__train_ep_008667__009,train_ep_008667,9
char__vendor,utt__train_ep_008667__010,train_ep_008667,10
char__man,utt__train_ep_008667__011,train_ep_008667,11
char__vendor,utt__train_ep_008667__012,train_ep_008667,12
char__man,utt__train_ep_008667__013,train_ep_008667,13
char__worshipper,utt__train_ep_008668__000,train_ep_008668,0
char__god,utt__train_ep_008668__001,train_ep_008668,1
char__worshipper,utt__train_ep_008668__002,train_ep_008668,2
char__god,utt__train_ep_008668__003,train_ep_008668,3
char__worshipper,utt__train_ep_008668__004,train_ep_008668,4
char__god,utt__train_ep_008668__005,train_ep_008668,5
char__worshipper,utt__train_ep_008668__006,train_ep_008668,6
char__god,utt__train_ep_008668__007,train_ep_008668,7
char__worshipper,utt__train_ep_008668__008,train_ep_008668,8
char__god,utt__train_ep_008668__009,train_ep_008668,9
char__worshipper,utt__train_ep_008668__010,train_ep_008668,10
char__god,utt__train_ep_008668__011,train_ep_008668,11
char__worshipper,utt__train_ep_008668__012,train_ep_008668,12
char__god,utt__train_ep_008668__013,train_ep_008668,13
char__person,utt__train_ep_008669__000,train_ep_008669,0
char__small_animals,utt__train_ep_008669__001,train_ep_008669,1
char__person,utt__train_ep_008669__002,train_ep_008669,2
char__small_animals,utt__train_ep_008669__003,train_ep_008669,3
char__person,utt__train_ep_008669__004,train_ep_008669,4
char__small_animals,utt__train_ep_008669__005,train_ep_008669,5
char__person,utt__train_ep_008669__006,train_ep_008669,6
char__small_animals,utt__train_ep_008669__007,train_ep_008669,7
char__person,utt__train_ep_008669__008,train_ep_008669,8
char__small_animals,utt__train_ep_008669__009,train_ep_008669,9
char__person,utt__train_ep_008669__010,train_ep_008669,10
char__small_animals,utt__train_ep_008669__011,train_ep_008669,11
char__person,utt__train_ep_008669__012,train_ep_008669,12
char__small_animals,utt__train_ep_008669__013,train_ep_008669,13
char__peasant,utt__train_ep_008670__000,train_ep_008670,0
char__vendor,utt__train_ep_008670__001,train_ep_008670,1
char__peasant,utt__train_ep_008670__002,train_ep_008670,2
char__vendor,utt__train_ep_008670__003,train_ep_008670,3
char__peasant,utt__train_ep_008670__004,train_ep_008670,4
char__vendor,utt__train_ep_008670__005,train_ep_008670,5
char__peasant,utt__train_ep_008670__006,train_ep_008670,6
char__vendor,utt__train_ep_008670__007,train_ep_008670,7
char__peasant,utt__train_ep_008670__008,train_ep_008670,8
char__vendor,utt__train_ep_008670__009,train_ep_008670,9
char__peasant,utt__train_ep_008670__010,train_ep_008670,10
char__vendor,utt__train_ep_008670__011,train_ep_008670,11
char__peasant,utt__train_ep_008670__012,train_ep_008670,12
char__vendor,utt__train_ep_008670__013,train_ep_008670,13
char__maid,utt__train_ep_008671__000,train_ep_008671,0
char__king,utt__train_ep_008671__001,train_ep_008671,1
char__maid,utt__train_ep_008671__002,train_ep_008671,2
char__king,utt__train_ep_008671__003,train_ep_008671,3
char__maid,utt__train_ep_008671__004,train_ep_008671,4
char__king,utt__train_ep_008671__005,train_ep_008671,5
char__maid,utt__train_ep_008671__006,train_ep_008671,6
char__king,utt__train_ep_008671__007,train_ep_008671,7
char__maid,utt__train_ep_008671__008,train_ep_008671,8
char__king,utt__train_ep_008671__009,train_ep_008671,9
char__maid,utt__train_ep_008671__010,train_ep_008671,10
char__king,utt__train_ep_008671__011,train_ep_008671,11
char__maid,utt__train_ep_008671__012,train_ep_008671,12
char__king,utt__train_ep_008671__013,train_ep_008671,13
char__veteran,utt__train_ep_008672__000,train_ep_008672,0
char__denizen,utt__train_ep_008672__001,train_ep_008672,1
char__veteran,utt__train_ep_008672__002,train_ep_008672,2
char__denizen,utt__train_ep_008672__003,train_ep_008672,3
char__veteran,utt__train_ep_008672__004,train_ep_008672,4
char__denizen,utt__train_ep_008672__005,train_ep_008672,5
char__veteran,utt__train_ep_008672__006,train_ep_008672,6
char__denizen,utt__train_ep_008672__007,train_ep_008672,7
char__veteran,utt__train_ep_008672__008,train_ep_008672,8
char__denizen,utt__train_ep_008672__009,train_ep_008672,9
char__veteran,utt__train_ep_008672__010,train_ep_008672,10
char__denizen,utt__train_ep_008672__011,train_ep_008672,11
char__veteran,utt__train_ep_008672__012,train_ep_008672,12
char__denizen,utt__train_ep_008672__013,train_ep_008672,13
char__carpenter,utt__train_ep_008673__000,train_ep_008673,0
char__monk,utt__train_ep_008673__001,train_ep_008673,1
char__carpenter,utt__train_ep_008673__002,train_ep_008673,2
char__monk,utt__train_ep_008673__003,train_ep_008673,3
char__carpenter,utt__train_ep_008673__004,train_ep_008673,4
char__monk,utt__train_ep_008673__005,train_ep_008673,5
char__carpenter,utt__train_ep_008673__006,train_ep_008673,6
char__monk,utt__train_ep_008673__007,train_ep_008673,7
char__carpenter,utt__train_ep_008673__008,train_ep_008673,8
char__monk,utt__train_ep_008673__009,train_ep_008673,9
char__carpenter,utt__train_ep_008673__010,train_ep_008673,10
char__monk,utt__train_ep_008673__011,train_ep_008673,11
char__carpenter,utt__train_ep_008673__012,train_ep_008673,12
char__monk,utt__train_ep_008673__013,train_ep_008673,13
char__attendee,utt__train_ep_008674__000,train_ep_008674,0
char__thief,utt__train_ep_008674__001,train_ep_008674,1
char__attendee,utt__train_ep_008674__002,train_ep_008674,2
char__thief,utt__train_ep_008674__003,train_ep_008674,3
char__attendee,utt__train_ep_008674__004,train_ep_008674,4
char__thief,utt__train_ep_008674__005,train_ep_008674,5
char__attendee,utt__train_ep_008674__006,train_ep_008674,6
char__thief,utt__train_ep_008674__007,train_ep_008674,7
char__attendee,utt__train_ep_008674__008,train_ep_008674,8
char__thief,utt__train_ep_008674__009,train_ep_008674,9
char__attendee,utt__train_ep_008674__010,train_ep_008674,10
char__thief,utt__train_ep_008674__011,train_ep_008674,11
char__attendee,utt__train_ep_008674__012,train_ep_008674,12
char__thief,utt__train_ep_008674__013,train_ep_008674,13
char__queen,utt__train_ep_008675__000,train_ep_008675,0
char__dogs,utt__train_ep_008675__001,train_ep_008675,1
char__queen,utt__train_ep_008675__002,train_ep_008675,2
char__dogs,utt__train_ep_008675__003,train_ep_008675,3
char__queen,utt__train_ep_008675__004,train_ep_008675,4
char__dogs,utt__train_ep_008675__005,train_ep_008675,5
char__queen,utt__train_ep_008675__006,train_ep_008675,6
char__dogs,utt__train_ep_008675__007,train_ep_008675,7
char__queen,utt__train_ep_008675__008,train_ep_008675,8
char__dogs,utt__train_ep_008675__009,train_ep_008675,9
char__queen,utt__train_ep_008675__010,train_ep_008675,10
char__dogs,utt__train_ep_008675__011,train_ep_008675,11
char__queen,utt__train_ep_008675__012,train_ep_008675,12
char__dogs,utt__train_ep_008675__013,train_ep_008675,13
char__peasant,utt__train_ep_008676__000,train_ep_008676,0
char__child_lost_from_his_mother,utt__train_ep_008676__001,train_ep_008676,1
char__peasant,utt__train_ep_008676__002,train_ep_008676,2
char__child_lost_from_his_mother,utt__train_ep_008676__003,train_ep_008676,3
char__peasant,utt__train_ep_008676__004,train_ep_008676,4
char__child_lost_from_his_mother,utt__train_ep_008676__005,train_ep_008676,5
char__peasant,utt__train_ep_008676__006,train_ep_008676,6
char__child_lost_from_his_mother,utt__train_ep_008676__007,train_ep_008676,7
char__peasant,utt__train_ep_008676__008,train_ep_008676,8
char__child_lost_from_his_mother,utt__train_ep_008676__009,train_ep_008676,9
char__peasant,utt__train_ep_008676__010,train_ep_008676,10
char__child_lost_from_his_mother,utt__train_ep_008676__011,train_ep_008676,11
char__peasant,utt__train_ep_008676__012,train_ep_008676,12
char__child_lost_from_his_mother,utt__train_ep_008676__013,train_ep_008676,13
char__priest,utt__train_ep_008677__000,train_ep_008677,0
char__patron,utt__train_ep_008677__001,train_ep_008677,1
char__priest,utt__train_ep_008677__002,train_ep_008677,2
char__patron,utt__train_ep_008677__003,train_ep_008677,3
char__priest,utt__train_ep_008677__004,train_ep_008677,4
char__patron,utt__train_ep_008677__005,train_ep_008677,5
char__priest,utt__train_ep_008677__006,train_ep_008677,6
char__patron,utt__train_ep_008677__007,train_ep_008677,7
char__priest,utt__train_ep_008677__008,train_ep_008677,8
char__patron,utt__train_ep_008677__009,train_ep_008677,9
char__priest,utt__train_ep_008677__010,train_ep_008677,10
char__patron,utt__train_ep_008677__011,train_ep_008677,11
char__priest,utt__train_ep_008677__012,train_ep_008677,12
char__patron,utt__train_ep_008677__013,train_ep_008677,13
char__zuric,utt__train_ep_008678__000,train_ep_008678,0
char__scorpions,utt__train_ep_008678__001,train_ep_008678,1
char__zuric,utt__train_ep_008678__002,train_ep_008678,2
char__scorpions,utt__train_ep_008678__003,train_ep_008678,3
char__zuric,utt__train_ep_008678__004,train_ep_008678,4
char__scorpions,utt__train_ep_008678__005,train_ep_008678,5
char__zuric,utt__train_ep_008678__006,train_ep_008678,6
char__scorpions,utt__train_ep_008678__007,train_ep_008678,7
char__zuric,utt__train_ep_008678__008,train_ep_008678,8
char__scorpions,utt__train_ep_008678__009,train_ep_008678,9
char__zuric,utt__train_ep_008678__010,train_ep_008678,10
char__scorpions,utt__train_ep_008678__011,train_ep_008678,11
char__zuric,utt__train_ep_008678__012,train_ep_008678,12
char__scorpions,utt__train_ep_008678__013,train_ep_008678,13
char__fisherman,utt__train_ep_008679__000,train_ep_008679,0
char__villager,utt__train_ep_008679__001,train_ep_008679,1
char__fisherman,utt__train_ep_008679__002,train_ep_008679,2
char__villager,utt__train_ep_008679__003,train_ep_008679,3
char__fisherman,utt__train_ep_008679__004,train_ep_008679,4
char__villager,utt__train_ep_008679__005,train_ep_008679,5
char__fisherman,utt__train_ep_008679__006,train_ep_008679,6
char__villager,utt__train_ep_008679__007,train_ep_008679,7
char__fisherman,utt__train_ep_008679__008,train_ep_008679,8
char__villager,utt__train_ep_008679__009,train_ep_008679,9
char__fisherman,utt__train_ep_008679__010,train_ep_008679,10
char__villager,utt__train_ep_008679__011,train_ep_008679,11
char__fisherman,utt__train_ep_008679__012,train_ep_008679,12
char__villager,utt__train_ep_008679__013,train_ep_008679,13
char__stable_hand,utt__train_ep_008680__000,train_ep_008680,0
char__horse,utt__train_ep_008680__001,train_ep_008680,1
char__stable_hand,utt__train_ep_008680__002,train_ep_008680,2
char__horse,utt__train_ep_008680__003,train_ep_008680,3
char__stable_hand,utt__train_ep_008680__004,train_ep_008680,4
char__horse,utt__train_ep_008680__005,train_ep_008680,5
char__stable_hand,utt__train_ep_008680__006,train_ep_008680,6
char__horse,utt__train_ep_008680__007,train_ep_008680,7
char__stable_hand,utt__train_ep_008680__008,train_ep_008680,8
char__horse,utt__train_ep_008680__009,train_ep_008680,9
char__stable_hand,utt__train_ep_008680__010,train_ep_008680,10
char__horse,utt__train_ep_008680__011,train_ep_008680,11
char__stable_hand,utt__train_ep_008680__012,train_ep_008680,12
char__horse,utt__train_ep_008680__013,train_ep_008680,13
char__dog,utt__train_ep_008681__000,train_ep_008681,0
char__guard,utt__train_ep_008681__001,train_ep_008681,1
char__dog,utt__train_ep_008681__002,train_ep_008681,2
char__guard,utt__train_ep_008681__003,train_ep_008681,3
char__dog,utt__train_ep_008681__004,train_ep_008681,4
char__guard,utt__train_ep_008681__005,train_ep_008681,5
char__dog,utt__train_ep_008681__006,train_ep_008681,6
char__guard,utt__train_ep_008681__007,train_ep_008681,7
char__dog,utt__train_ep_008681__008,train_ep_008681,8
char__guard,utt__train_ep_008681__009,train_ep_008681,9
char__dog,utt__train_ep_008681__010,train_ep_008681,10
char__guard,utt__train_ep_008681__011,train_ep_008681,11
char__dog,utt__train_ep_008681__012,train_ep_008681,12
char__guard,utt__train_ep_008681__013,train_ep_008681,13
char__cooks,utt__train_ep_008682__000,train_ep_008682,0
char__footman,utt__train_ep_008682__001,train_ep_008682,1
char__cooks,utt__train_ep_008682__002,train_ep_008682,2
char__footman,utt__train_ep_008682__003,train_ep_008682,3
char__cooks,utt__train_ep_008682__004,train_ep_008682,4
char__footman,utt__train_ep_008682__005,train_ep_008682,5
char__cooks,utt__train_ep_008682__006,train_ep_008682,6
char__footman,utt__train_ep_008682__007,train_ep_008682,7
char__cooks,utt__train_ep_008682__008,train_ep_008682,8
char__footman,utt__train_ep_008682__009,train_ep_008682,9
char__cooks,utt__train_ep_008682__010,train_ep_008682,10
char__footman,utt__train_ep_008682__011,train_ep_008682,11
char__cooks,utt__train_ep_008682__012,train_ep_008682,12
char__footman,utt__train_ep_008682__013,train_ep_008682,13
